,TRADE_DT,S_INFO_WINDCODE,S_DQ_CLOSE
2306,20190702,000300.SH,3937.1691
2307,20190703,000300.SH,3893.5341
2308,20190704,000300.SH,3873.1019
2309,20190705,000300.SH,3893.2025
2310,20190708,000300.SH,3802.7897
2311,20190709,000300.SH,3793.1297
2312,20190710,000300.SH,3786.739
2313,20190711,000300.SH,3785.221
2314,20190712,000300.SH,3808.7311
2315,20190715,000300.SH,3824.1878
2316,20190716,000300.SH,3806.8449
2317,20190717,000300.SH,3804.6384
2318,20190718,000300.SH,3768.4019
2319,20190719,000300.SH,3807.9551
2320,20190722,000300.SH,3781.6832
2321,20190723,000300.SH,3789.9135
2322,20190724,000300.SH,3819.8325
2323,20190725,000300.SH,3851.0665
2324,20190726,000300.SH,3858.5688
2325,20190729,000300.SH,3854.2704
2326,20190730,000300.SH,3870.3176
2327,20190731,000300.SH,3835.3589
2328,20190801,000300.SH,3803.4694
2329,20190802,000300.SH,3747.4379
2330,20190805,000300.SH,3675.6884
2331,20190806,000300.SH,3636.3289
2332,20190807,000300.SH,3621.431
2333,20190808,000300.SH,3669.2936
2334,20190809,000300.SH,3633.5296
2335,20190812,000300.SH,3699.1047
2336,20190813,000300.SH,3665.7515
2337,20190814,000300.SH,3682.4015
2338,20190815,000300.SH,3694.0006
2339,20190816,000300.SH,3710.5386
2340,20190819,000300.SH,3791.0946
2341,20190820,000300.SH,3787.7324
2342,20190821,000300.SH,3781.7579
2343,20190822,000300.SH,3793.5061
2344,20190823,000300.SH,3820.8638
2345,20190826,000300.SH,3765.9105
2346,20190827,000300.SH,3816.9459
2347,20190828,000300.SH,3802.5844
2348,20190829,000300.SH,3790.1867
2349,20190830,000300.SH,3799.5863
2350,20190902,000300.SH,3848.3198
2351,20190903,000300.SH,3853.6106
2352,20190904,000300.SH,3886.0012
2353,20190905,000300.SH,3925.323
2354,20190906,000300.SH,3948.5075
2355,20190909,000300.SH,3972.9484
2356,20190910,000300.SH,3959.265
2357,20190911,000300.SH,3930.0999
2358,20190912,000300.SH,3972.3799
2359,20190916,000300.SH,3957.7154
2360,20190917,000300.SH,3891.2208
2361,20190918,000300.SH,3910.0837
2362,20190919,000300.SH,3924.3823
2363,20190920,000300.SH,3935.6511
2364,20190923,000300.SH,3890.6616
2365,20190924,000300.SH,3901.0758
2366,20190925,000300.SH,3870.9837
2367,20190926,000300.SH,3841.1388
2368,20190927,000300.SH,3852.6534
2369,20190930,000300.SH,3814.5282
2370,20191008,000300.SH,3837.6791
2371,20191009,000300.SH,3843.2392
2372,20191010,000300.SH,3874.6391
2373,20191011,000300.SH,3911.7253
2374,20191014,000300.SH,3953.2411
2375,20191015,000300.SH,3936.2498
2376,20191016,000300.SH,3922.6854
2377,20191017,000300.SH,3925.2216
2378,20191018,000300.SH,3869.3777
2379,20191021,000300.SH,3880.8398
2380,20191022,000300.SH,3895.8809
2381,20191023,000300.SH,3871.0848
2382,20191024,000300.SH,3870.6678
2383,20191025,000300.SH,3896.7923
2384,20191028,000300.SH,3926.585
2385,20191029,000300.SH,3910.226
2386,20191030,000300.SH,3891.2255
2387,20191031,000300.SH,3886.7519
2388,20191101,000300.SH,3952.3872
2389,20191104,000300.SH,3978.1216
2390,20191105,000300.SH,4002.8128
2391,20191106,000300.SH,3984.8816
2392,20191107,000300.SH,3991.8749
2393,20191108,000300.SH,3973.0107
2394,20191111,000300.SH,3902.9783
2395,20191112,000300.SH,3903.6888
2396,20191113,000300.SH,3899.9815
2397,20191114,000300.SH,3905.857
2398,20191115,000300.SH,3877.0892
2399,20191118,000300.SH,3907.9291
2400,20191119,000300.SH,3947.0392
2401,20191120,000300.SH,3907.8641
2402,20191121,000300.SH,3889.598
2403,20191122,000300.SH,3849.9948
2404,20191125,000300.SH,3878.2061
2405,20191126,000300.SH,3891.6533
2406,20191127,000300.SH,3875.6186
2407,20191128,000300.SH,3862.3029
2408,20191129,000300.SH,3828.6706
2409,20191202,000300.SH,3836.0589
2410,20191203,000300.SH,3851.0873
2411,20191204,000300.SH,3849.819
2412,20191205,000300.SH,3879.3638
2413,20191206,000300.SH,3902.3853
2414,20191209,000300.SH,3895.4468
2415,20191210,000300.SH,3900.3843
2416,20191211,000300.SH,3902.7492
2417,20191212,000300.SH,3891.0242
2418,20191213,000300.SH,3968.2211
2419,20191216,000300.SH,3987.5464
2420,20191217,000300.SH,4041.7996
2421,20191218,000300.SH,4032.7826
2422,20191219,000300.SH,4027.1495
2423,20191220,000300.SH,4017.2527
2424,20191223,000300.SH,3967.0962
2425,20191224,000300.SH,3992.9581
2426,20191225,000300.SH,3990.8671
2427,20191226,000300.SH,4025.9879
2428,20191227,000300.SH,4022.0278
2429,20191230,000300.SH,4081.6334
2430,20191231,000300.SH,4096.5821
2431,20200102,000300.SH,4152.2408
2432,20200103,000300.SH,4144.9649
2433,20200106,000300.SH,4129.2954
2434,20200107,000300.SH,4160.2274
2435,20200108,000300.SH,4112.3172
2436,20200109,000300.SH,4164.3697
2437,20200110,000300.SH,4163.1849
2438,20200113,000300.SH,4203.9883
2439,20200114,000300.SH,4189.8862
2440,20200115,000300.SH,4166.7344
2441,20200116,000300.SH,4149.0434
2442,20200117,000300.SH,4154.853
2443,20200120,000300.SH,4185.8304
2444,20200121,000300.SH,4114.3085
2445,20200122,000300.SH,4131.9311
2446,20200123,000300.SH,4003.9013
2447,20200203,000300.SH,3688.3578
2448,20200204,000300.SH,3785.6376
2449,20200205,000300.SH,3828.5272
2450,20200206,000300.SH,3899.7751
2451,20200207,000300.SH,3899.8693
2452,20200210,000300.SH,3916.0052
2453,20200211,000300.SH,3952.4643
2454,20200212,000300.SH,3984.4325
2455,20200213,000300.SH,3959.9188
2456,20200214,000300.SH,3987.7342
2457,20200217,000300.SH,4077.4241
2458,20200218,000300.SH,4057.5108
2459,20200219,000300.SH,4051.3107
2460,20200220,000300.SH,4144.6561
2461,20200221,000300.SH,4149.4903
2462,20200224,000300.SH,4132.8388
2463,20200225,000300.SH,4123.8543
2464,20200226,000300.SH,4073.0152
2465,20200227,000300.SH,4084.8759
2466,20200228,000300.SH,3940.0488
2467,20200302,000300.SH,4069.6662
2468,20200303,000300.SH,4091.3615
2469,20200304,000300.SH,4115.0524
2470,20200305,000300.SH,4206.7251
2471,20200306,000300.SH,4138.5072
2472,20200309,000300.SH,3997.1325
2473,20200310,000300.SH,4082.7315
2474,20200311,000300.SH,4028.4289
2475,20200312,000300.SH,3950.9111
2476,20200313,000300.SH,3895.3128
2477,20200316,000300.SH,3727.8398
2478,20200317,000300.SH,3709.6822
2479,20200318,000300.SH,3636.2565
2480,20200319,000300.SH,3589.0926
2481,20200320,000300.SH,3653.2239
2482,20200323,000300.SH,3530.3058
2483,20200324,000300.SH,3625.1146
2484,20200325,000300.SH,3722.5181
2485,20200326,000300.SH,3698.0472
2486,20200327,000300.SH,3710.0605
2487,20200330,000300.SH,3674.1108
2488,20200331,000300.SH,3686.1551
2489,20200401,000300.SH,3675.0758
2490,20200402,000300.SH,3734.5306
2491,20200403,000300.SH,3713.2183
2492,20200407,000300.SH,3798.0214
2493,20200408,000300.SH,3780.3445
2494,20200409,000300.SH,3792.8105
2495,20200410,000300.SH,3769.1782
2496,20200413,000300.SH,3753.2566
2497,20200414,000300.SH,3825.6991
2498,20200415,000300.SH,3797.3623
2499,20200416,000300.SH,3802.3806
2500,20200417,000300.SH,3839.4871
2501,20200420,000300.SH,3853.4551
2502,20200421,000300.SH,3808.0474
2503,20200422,000300.SH,3839.3834
2504,20200423,000300.SH,3829.7525
2505,20200424,000300.SH,3796.9721
2506,20200427,000300.SH,3822.769
2507,20200428,000300.SH,3849.1465
2508,20200429,000300.SH,3867.032
2509,20200430,000300.SH,3912.5772
2510,20200506,000300.SH,3936.2539
2511,20200507,000300.SH,3924.8946
2512,20200508,000300.SH,3963.6217
2513,20200511,000300.SH,3960.1803
2514,20200512,000300.SH,3960.2378
2515,20200513,000300.SH,3968.2529
2516,20200514,000300.SH,3925.2177
2517,20200515,000300.SH,3912.8159
2518,20200518,000300.SH,3922.9117
2519,20200519,000300.SH,3956.2495
2520,20200520,000300.SH,3935.222
2521,20200521,000300.SH,3913.7949
2522,20200522,000300.SH,3824.064
2523,20200525,000300.SH,3829.3245
2524,20200526,000300.SH,3872.7701
2525,20200527,000300.SH,3845.6135
2526,20200528,000300.SH,3856.6324
2527,20200529,000300.SH,3867.0232
2528,20200601,000300.SH,3971.3402
2529,20200602,000300.SH,3983.5677
2530,20200603,000300.SH,3983.6477
2531,20200604,000300.SH,3982.1851
2532,20200605,000300.SH,4001.2509
2533,20200608,000300.SH,4021.9549
2534,20200609,000300.SH,4047.0293
2535,20200610,000300.SH,4039.7051
2536,20200611,000300.SH,3995.8846
2537,20200612,000300.SH,4003.0829
2538,20200615,000300.SH,3954.9883
2539,20200616,000300.SH,4014.5702
2540,20200617,000300.SH,4017.5941
2541,20200618,000300.SH,4044.3842
2542,20200619,000300.SH,4098.7095
2543,20200622,000300.SH,4102.0459
2544,20200623,000300.SH,4121.7944
2545,20200624,000300.SH,4138.9895
2546,20200629,000300.SH,4109.7164
2547,20200630,000300.SH,4163.9637
2548,20200701,000300.SH,4247.7835
2549,20200702,000300.SH,4335.8445
2550,20200703,000300.SH,4419.5955
2551,20200706,000300.SH,4670.0949
2552,20200707,000300.SH,4698.1264
2553,20200708,000300.SH,4774.0042
2554,20200709,000300.SH,4840.7712
2555,20200710,000300.SH,4753.1333
2556,20200713,000300.SH,4852.9612
2557,20200714,000300.SH,4806.6902
2558,20200715,000300.SH,4744.4687
2559,20200716,000300.SH,4516.2532
2560,20200717,000300.SH,4544.7007
2561,20200720,000300.SH,4680.3046
2562,20200721,000300.SH,4691.0425
2563,20200722,000300.SH,4714.4454
2564,20200723,000300.SH,4712.4357
2565,20200724,000300.SH,4505.5906
2566,20200727,000300.SH,4528.45
2567,20200728,000300.SH,4568.2576
2568,20200729,000300.SH,4679.008
2569,20200730,000300.SH,4656.1506
2570,20200731,000300.SH,4695.0462
2571,20200803,000300.SH,4771.3108
2572,20200804,000300.SH,4775.8024
2573,20200805,000300.SH,4777.1089
2574,20200806,000300.SH,4762.7642
2575,20200807,000300.SH,4707.9262
2576,20200810,000300.SH,4724.8697
2577,20200811,000300.SH,4681.7837
2578,20200812,000300.SH,4647.6446
2579,20200813,000300.SH,4635.7126
2580,20200814,000300.SH,4704.6288
2581,20200817,000300.SH,4815.2261
2582,20200818,000300.SH,4812.7564
2583,20200819,000300.SH,4740.6784
2584,20200820,000300.SH,4679.1544
2585,20200821,000300.SH,4718.8431
2586,20200824,000300.SH,4755.8491
2587,20200825,000300.SH,4761.9507
2588,20200826,000300.SH,4706.1302
2589,20200827,000300.SH,4731.3451
2590,20200828,000300.SH,4844.2652
2591,20200831,000300.SH,4816.2153
2592,20200901,000300.SH,4842.1223
2593,20200902,000300.SH,4843.887
2594,20200903,000300.SH,4817.0952
2595,20200904,000300.SH,4770.219
2596,20200907,000300.SH,4669.3677
2597,20200908,000300.SH,4694.3894
2598,20200909,000300.SH,4584.5887
2599,20200910,000300.SH,4581.9775
2600,20200911,000300.SH,4627.2826
2601,20200914,000300.SH,4651.0507
2602,20200915,000300.SH,4688.4826
2603,20200916,000300.SH,4657.3584
2604,20200917,000300.SH,4632.7142
2605,20200918,000300.SH,4737.0887
2606,20200921,000300.SH,4691.4281
2607,20200922,000300.SH,4635.7608
2608,20200923,000300.SH,4652.3273
2609,20200924,000300.SH,4563.0657
2610,20200925,000300.SH,4570.0216
2611,20200928,000300.SH,4581.9085
2612,20200929,000300.SH,4591.7993
2613,20200930,000300.SH,4587.3953
2614,20201009,000300.SH,4681.1412
2615,20201012,000300.SH,4823.1578
2616,20201013,000300.SH,4839.201
2617,20201014,000300.SH,4807.1021
2618,20201015,000300.SH,4798.7361
2619,20201016,000300.SH,4791.676
2620,20201019,000300.SH,4755.4879
2621,20201020,000300.SH,4793.4672
2622,20201021,000300.SH,4792.8284
2623,20201022,000300.SH,4777.9845
2624,20201023,000300.SH,4718.4881
2625,20201026,000300.SH,4691.2359
2626,20201027,000300.SH,4699.2792
2627,20201028,000300.SH,4737.2718
2628,20201029,000300.SH,4772.9198
2629,20201030,000300.SH,4695.3338
2630,20201102,000300.SH,4720.8313
2631,20201103,000300.SH,4777.5608
2632,20201104,000300.SH,4813.6564
2633,20201105,000300.SH,4885.1118
2634,20201106,000300.SH,4885.7178
2635,20201109,000300.SH,4981.3497
2636,20201110,000300.SH,4953.8756
2637,20201111,000300.SH,4904.8981
2638,20201112,000300.SH,4908.463
2639,20201113,000300.SH,4856.8513
2640,20201116,000300.SH,4904.1716
2641,20201117,000300.SH,4894.786
2642,20201118,000300.SH,4891.6716
2643,20201119,000300.SH,4927.9891
2644,20201120,000300.SH,4943.2882
2645,20201123,000300.SH,5005.0273
2646,20201124,000300.SH,4974.2855
2647,20201125,000300.SH,4910.7
2648,20201126,000300.SH,4919.5912
2649,20201127,000300.SH,4980.765
2650,20201130,000300.SH,4960.2519
2651,20201201,000300.SH,5067.0983
2652,20201202,000300.SH,5067.1447
2653,20201203,000300.SH,5057.0603
2654,20201204,000300.SH,5065.9163
2655,20201207,000300.SH,5022.2351
2656,20201208,000300.SH,5009.8786
2657,20201209,000300.SH,4942.6986
2658,20201210,000300.SH,4940.5249
2659,20201211,000300.SH,4889.6292
2660,20201214,000300.SH,4934.8352
2661,20201215,000300.SH,4945.1
2662,20201216,000300.SH,4953.867
2663,20201217,000300.SH,5017.4784
2664,20201218,000300.SH,4999.9678
2665,20201221,000300.SH,5046.8396
2666,20201222,000300.SH,4964.7727
2667,20201223,000300.SH,5007.1235
2668,20201224,000300.SH,5000.0154
2669,20201225,000300.SH,5042.0137
2670,20201228,000300.SH,5064.4147
2671,20201229,000300.SH,5042.9361
2672,20201230,000300.SH,5113.7105
2673,20201231,000300.SH,5211.2885
2674,20210104,000300.SH,5267.7181
2675,20210105,000300.SH,5368.5049
2676,20210106,000300.SH,5417.6677
2677,20210107,000300.SH,5513.6568
2678,20210108,000300.SH,5495.4306
2679,20210111,000300.SH,5441.1583
2680,20210112,000300.SH,5596.3525
2681,20210113,000300.SH,5577.9711
2682,20210114,000300.SH,5470.4563
2683,20210115,000300.SH,5458.0812
2684,20210118,000300.SH,5518.5205
2685,20210119,000300.SH,5437.5234
2686,20210120,000300.SH,5476.4336
2687,20210121,000300.SH,5564.9693
2688,20210122,000300.SH,5569.776
2689,20210125,000300.SH,5625.9232
2690,20210126,000300.SH,5512.9678
2691,20210127,000300.SH,5528.0034
2692,20210128,000300.SH,5377.1427
2693,20210129,000300.SH,5351.9646
2694,20210201,000300.SH,5417.6484
2695,20210202,000300.SH,5501.0915
2696,20210203,000300.SH,5485.2008
2697,20210204,000300.SH,5473.9475
2698,20210205,000300.SH,5483.414
2699,20210208,000300.SH,5564.5618
2700,20210209,000300.SH,5686.2502
2701,20210210,000300.SH,5807.7191
2702,20210218,000300.SH,5768.3814
2703,20210219,000300.SH,5778.842
2704,20210222,000300.SH,5597.3327
2705,20210223,000300.SH,5579.6681
2706,20210224,000300.SH,5437.5683
2707,20210225,000300.SH,5469.5584
2708,20210226,000300.SH,5336.7609
2709,20210301,000300.SH,5418.7837
2710,20210302,000300.SH,5349.6301
2711,20210303,000300.SH,5452.2125
2712,20210304,000300.SH,5280.7058
2713,20210305,000300.SH,5262.7958
2714,20210308,000300.SH,5080.0246
2715,20210309,000300.SH,4970.9994
2716,20210310,000300.SH,5003.6121
2717,20210311,000300.SH,5128.2156
2718,20210312,000300.SH,5146.3786
2719,20210315,000300.SH,5035.5441
2720,20210316,000300.SH,5079.3624
2721,20210317,000300.SH,5100.8581
2722,20210318,000300.SH,5141.7681
2723,20210319,000300.SH,5007.0907
2724,20210322,000300.SH,5057.152
2725,20210323,000300.SH,5009.2459
2726,20210324,000300.SH,4928.6853
2727,20210325,000300.SH,4926.3469
2728,20210326,000300.SH,5037.9899
2729,20210329,000300.SH,5046.8773
2730,20210330,000300.SH,5094.7291
2731,20210331,000300.SH,5048.3607
2732,20210401,000300.SH,5110.7768
2733,20210402,000300.SH,5161.5569
2734,20210406,000300.SH,5140.3418
2735,20210407,000300.SH,5103.7428
2736,20210408,000300.SH,5112.2086
2737,20210409,000300.SH,5035.3374
2738,20210412,000300.SH,4947.7459
2739,20210413,000300.SH,4939.6438
2740,20210414,000300.SH,4980.6279
2741,20210415,000300.SH,4948.9741
2742,20210416,000300.SH,4966.1811
2743,20210419,000300.SH,5087.0165
2744,20210420,000300.SH,5083.3654
2745,20210421,000300.SH,5098.7449
2746,20210422,000300.SH,5089.2435
2747,20210423,000300.SH,5135.4534
2748,20210426,000300.SH,5077.2372
2749,20210427,000300.SH,5090.5195
2750,20210428,000300.SH,5119.2421
2751,20210429,000300.SH,5164.1692
2752,20210430,000300.SH,5123.489
2753,20210506,000300.SH,5061.1244
2754,20210507,000300.SH,4996.0527
2755,20210510,000300.SH,4992.422
2756,20210511,000300.SH,5023.0595
2757,20210512,000300.SH,5044.5481
2758,20210513,000300.SH,4992.9738
2759,20210514,000300.SH,5110.5901
2760,20210517,000300.SH,5184.9853
2761,20210518,000300.SH,5187.6013
2762,20210519,000300.SH,5172.272
2763,20210520,000300.SH,5186.412
2764,20210521,000300.SH,5134.1483
2765,20210524,000300.SH,5155.5875
2766,20210525,000300.SH,5318.478
2767,20210526,000300.SH,5320.5927
2768,20210527,000300.SH,5338.2329
2769,20210528,000300.SH,5321.0886
2770,20210531,000300.SH,5331.5696
2771,20210601,000300.SH,5341.6798
2772,20210602,000300.SH,5289.9736
2773,20210603,000300.SH,5255.2855
2774,20210604,000300.SH,5282.2772
2775,20210607,000300.SH,5277.6271
2776,20210608,000300.SH,5232.1165
2777,20210609,000300.SH,5236.4493
2778,20210610,000300.SH,5271.4661
2779,20210611,000300.SH,5224.703
2780,20210615,000300.SH,5166.5597
2781,20210616,000300.SH,5080.4909
2782,20210617,000300.SH,5101.8924
2783,20210618,000300.SH,5102.4657
2784,20210621,000300.SH,5090.3854
2785,20210622,000300.SH,5122.1583
2786,20210623,000300.SH,5147.3938
2787,20210624,000300.SH,5155.9738
2788,20210625,000300.SH,5239.9684
2789,20210628,000300.SH,5251.7604
2790,20210629,000300.SH,5190.5445
2791,20210630,000300.SH,5224.041
2792,20210701,000300.SH,5229.6642
2793,20210702,000300.SH,5081.1172
2794,20210705,000300.SH,5085.7924
2795,20210706,000300.SH,5083.1043
2796,20210707,000300.SH,5140.4899
2797,20210708,000300.SH,5088.2566
2798,20210709,000300.SH,5069.4361
2799,20210712,000300.SH,5132.7088
2800,20210713,000300.SH,5142.0991
2801,20210714,000300.SH,5083.0849
2802,20210715,000300.SH,5151.4626
2803,20210716,000300.SH,5094.7727
2804,20210719,000300.SH,5113.4945
2805,20210720,000300.SH,5108.9941
2806,20210721,000300.SH,5144.0428
2807,20210722,000300.SH,5151.7517
2808,20210723,000300.SH,5089.2282
2809,20210726,000300.SH,4925.299
2810,20210727,000300.SH,4751.313
2811,20210728,000300.SH,4760.4826
2812,20210729,000300.SH,4850.2746
2813,20210730,000300.SH,4811.1695
2814,20210802,000300.SH,4933.736
2815,20210803,000300.SH,4934.4583
2816,20210804,000300.SH,4978.8479
2817,20210805,000300.SH,4948.6703
2818,20210806,000300.SH,4921.5647
2819,20210809,000300.SH,4985.5627
2820,20210810,000300.SH,5043.148
2821,20210811,000300.SH,5015.3406
2822,20210812,000300.SH,4973.3509
2823,20210813,000300.SH,4945.9829
2824,20210816,000300.SH,4941.0676
2825,20210817,000300.SH,4837.4034
2826,20210818,000300.SH,4894.2384
2827,20210819,000300.SH,4862.1394
2828,20210820,000300.SH,4769.2678
2829,20210823,000300.SH,4835.8782
2830,20210824,000300.SH,4888.3902
2831,20210825,000300.SH,4898.1572
2832,20210826,000300.SH,4801.6094
2833,20210827,000300.SH,4827.0433
2834,20210830,000300.SH,4813.2703
2835,20210831,000300.SH,4805.6099
2836,20210901,000300.SH,4869.4587
2837,20210902,000300.SH,4869.4113
2838,20210903,000300.SH,4843.0624
2839,20210906,000300.SH,4933.7262
2840,20210907,000300.SH,4992.8294
2841,20210908,000300.SH,4972.1324
2842,20210909,000300.SH,4970.0133
2843,20210910,000300.SH,5013.5219
2844,20210913,000300.SH,4991.6598
2845,20210914,000300.SH,4917.1617
2846,20210915,000300.SH,4867.3187
2847,20210916,000300.SH,4807.6978
2848,20210917,000300.SH,4855.9402
2849,20210922,000300.SH,4821.7675
2850,20210923,000300.SH,4853.1957
2851,20210924,000300.SH,4849.4277
2852,20210927,000300.SH,4877.3698
2853,20210928,000300.SH,4883.828
2854,20210929,000300.SH,4833.9281
2855,20210930,000300.SH,4866.3826
2856,20211008,000300.SH,4929.9409
2857,20211011,000300.SH,4936.1918
2858,20211012,000300.SH,4883.8369
2859,20211013,000300.SH,4940.1089
2860,20211014,000300.SH,4913.6123
2861,20211015,000300.SH,4932.1084
2862,20211018,000300.SH,4874.7753
2863,20211019,000300.SH,4922.7232
2864,20211020,000300.SH,4910.1846
2865,20211021,000300.SH,4928.0156
2866,20211022,000300.SH,4959.7254
2867,20211025,000300.SH,4979.5235
2868,20211026,000300.SH,4963.0984
2869,20211027,000300.SH,4898.1644
2870,20211028,000300.SH,4864.138
2871,20211029,000300.SH,4908.7701
2872,20211101,000300.SH,4890.6851
2873,20211102,000300.SH,4839.8457
2874,20211103,000300.SH,4821.1119
2875,20211104,000300.SH,4868.7419
2876,20211105,000300.SH,4842.3458
2877,20211108,000300.SH,4848.1795
2878,20211109,000300.SH,4846.7444
2879,20211110,000300.SH,4821.1925
2880,20211111,000300.SH,4898.6529
2881,20211112,000300.SH,4888.3749
2882,20211115,000300.SH,4882.3777
2883,20211116,000300.SH,4883.3206
2884,20211117,000300.SH,4885.7544
2885,20211118,000300.SH,4837.6185
2886,20211119,000300.SH,4890.0575
2887,20211122,000300.SH,4912.399
2888,20211123,000300.SH,4913.3457
2889,20211124,000300.SH,4916.6579
2890,20211125,000300.SH,4896.4416
2891,20211126,000300.SH,4860.1265
2892,20211129,000300.SH,4851.423
2893,20211130,000300.SH,4832.026
2894,20211201,000300.SH,4843.851
2895,20211202,000300.SH,4856.163
2896,20211203,000300.SH,4901.0175
2897,20211206,000300.SH,4892.6209
2898,20211207,000300.SH,4922.1015
2899,20211208,000300.SH,4995.9298
2900,20211209,000300.SH,5078.6901
2901,20211210,000300.SH,5055.1172
2902,20211213,000300.SH,5083.8007
2903,20211214,000300.SH,5049.6953
2904,20211215,000300.SH,5005.8991
2905,20211216,000300.SH,5034.7321
2906,20211217,000300.SH,4954.7599
2907,20211220,000300.SH,4880.4178
2908,20211221,000300.SH,4913.4853
2909,20211222,000300.SH,4914.4544
2910,20211223,000300.SH,4948.7389
2911,20211224,000300.SH,4921.3449
2912,20211227,000300.SH,4919.3238
2913,20211228,000300.SH,4955.9644
2914,20211229,000300.SH,4883.4804
2915,20211230,000300.SH,4921.5109
2916,20211231,000300.SH,4940.3733
2917,20220104,000300.SH,4917.7653
2918,20220105,000300.SH,4868.1202
2919,20220106,000300.SH,4818.2318
2920,20220107,000300.SH,4822.3689
2921,20220110,000300.SH,4844.0451
2922,20220111,000300.SH,4797.7735
2923,20220112,000300.SH,4845.5787
2924,20220113,000300.SH,4765.9191
2925,20220114,000300.SH,4726.7317
2926,20220117,000300.SH,4767.2762
2927,20220118,000300.SH,4813.3472
2928,20220119,000300.SH,4780.3784
2929,20220120,000300.SH,4823.5091
2930,20220121,000300.SH,4779.3142
2931,20220124,000300.SH,4786.7377
2932,20220125,000300.SH,4678.4511
2933,20220126,000300.SH,4712.3109
2934,20220127,000300.SH,4619.8765
2935,20220128,000300.SH,4563.772
2936,20220207,000300.SH,4634.0899
2937,20220208,000300.SH,4608.7729
2938,20220209,000300.SH,4652.0609
2939,20220210,000300.SH,4639.8625
2940,20220211,000300.SH,4601.3953
2941,20220214,000300.SH,4551.6878
2942,20220215,000300.SH,4600.1025
2943,20220216,000300.SH,4617.9893
2944,20220217,000300.SH,4629.1649
2945,20220218,000300.SH,4651.2358
2946,20220221,000300.SH,4634.3141
2947,20220222,000300.SH,4574.1527
2948,20220223,000300.SH,4623.0465
2949,20220224,000300.SH,4529.3189
2950,20220225,000300.SH,4573.4247
2951,20220228,000300.SH,4581.6459
2952,20220301,000300.SH,4619.6862
2953,20220302,000300.SH,4578.6007
2954,20220303,000300.SH,4551.6283
2955,20220304,000300.SH,4496.4301
2956,20220307,000300.SH,4352.7775
2957,20220308,000300.SH,4265.391
2958,20220309,000300.SH,4226.3463
2959,20220310,000300.SH,4292.8374
2960,20220311,000300.SH,4306.5217
2961,20220314,000300.SH,4174.7577
2962,20220315,000300.SH,3983.812
2963,20220316,000300.SH,4156.081
2964,20220317,000300.SH,4237.6956
2965,20220318,000300.SH,4265.9017
2966,20220321,000300.SH,4258.7459
2967,20220322,000300.SH,4255.295
2968,20220323,000300.SH,4276.5174
2969,20220324,000300.SH,4251.3061
2970,20220325,000300.SH,4174.5742
2971,20220328,000300.SH,4148.4663
2972,20220329,000300.SH,4134.1441
2973,20220330,000300.SH,4254.0989
2974,20220331,000300.SH,4222.5968
2975,20220401,000300.SH,4276.158
2976,20220406,000300.SH,4263.8411
2977,20220407,000300.SH,4209.0998
2978,20220408,000300.SH,4230.7669
2979,20220411,000300.SH,4100.0703
2980,20220412,000300.SH,4179.9727
2981,20220413,000300.SH,4139.737
2982,20220414,000300.SH,4191.5684
2983,20220415,000300.SH,4188.7472
2984,20220418,000300.SH,4166.3844
2985,20220419,000300.SH,4134.9017
2986,20220420,000300.SH,4070.7889
2987,20220421,000300.SH,3995.83
2988,20220422,000300.SH,4013.2498
2989,20220425,000300.SH,3814.9127
2990,20220426,000300.SH,3784.1198
2991,20220427,000300.SH,3895.5361
2992,20220428,000300.SH,3921.1073
2993,20220429,000300.SH,4016.241
2994,20220505,000300.SH,4010.2102
2995,20220506,000300.SH,3908.815
2996,20220509,000300.SH,3877.4364
2997,20220510,000300.SH,3919.8684
2998,20220511,000300.SH,3976.4231
2999,20220512,000300.SH,3958.74
3000,20220513,000300.SH,3988.6002
3001,20220516,000300.SH,3956.5378
3002,20220517,000300.SH,4005.8934
3003,20220518,000300.SH,3991.9069
3004,20220519,000300.SH,3999.5984
3005,20220520,000300.SH,4077.5998
3006,20220523,000300.SH,4053.9823
3007,20220524,000300.SH,3959.1541
3008,20220525,000300.SH,3983.1784
3009,20220526,000300.SH,3993.0446
3010,20220527,000300.SH,4001.2988
3011,20220530,000300.SH,4029.0179
3012,20220531,000300.SH,4091.5176
3013,20220601,000300.SH,4083.1772
3014,20220602,000300.SH,4089.5682
3015,20220606,000300.SH,4166.085
3016,20220607,000300.SH,4179.1285
3017,20220608,000300.SH,4219.8122
3018,20220609,000300.SH,4175.6747
3019,20220610,000300.SH,4238.9936
3020,20220613,000300.SH,4189.3527
3021,20220614,000300.SH,4222.3114
3022,20220615,000300.SH,4278.2178
3023,20220616,000300.SH,4250.0614
3024,20220617,000300.SH,4309.0444
3025,20220620,000300.SH,4330.4328
3026,20220621,000300.SH,4325.5657
3027,20220622,000300.SH,4270.6227
3028,20220623,000300.SH,4343.8781
3029,20220624,000300.SH,4394.7723
3030,20220627,000300.SH,4444.2639
3031,20220628,000300.SH,4490.5166
3032,20220629,000300.SH,4421.357
3033,20220630,000300.SH,4485.0108
3034,20220701,000300.SH,4466.7179
3035,20220704,000300.SH,4496.0303
3036,20220705,000300.SH,4489.5383
3037,20220706,000300.SH,4423.9698
3038,20220707,000300.SH,4443.4736
3039,20220708,000300.SH,4428.781
3040,20220711,000300.SH,4354.6167
3041,20220712,000300.SH,4313.6184
3042,20220713,000300.SH,4321.4617
3043,20220714,000300.SH,4322.0742
